암호화요양기호,요양기관명,종별코드,종별코드명,시도코드,시도코드명,시군구코드,시군구코드명,읍면동,우편번호,주소,전화번호,병원홈페이지,개설일자,총의사수,의과일반의 인원수,의과인턴 인원수,의과레지던트 인원수,의과전문의 인원수,치과일반의 인원수,치과인턴 인원수,치과레지던트 인원수,치과전문의 인원수,한방일반의 인원수,한방인턴 인원수,한방레지던트 인원수,한방전문의 인원수,조산사 인원수,좌표(X),좌표(Y),장비코드명,장비대수
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ3OSQzNjE0ODEjNjEjJDEjJDAjJDgz,포미즈여성병원,21,병원,110000,서울,110020,양천구,목동,7968,"서울특별시 양천구 공항대로 610, (목동, 정종일산부인과)",02-2651-7500,http://www.iformiz.co.kr,2003-07-28,8,1,0,0,7,0,0,0,0,0,0,0,0,0,126.8723522,37.5467929,인큐베이터,1
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQ5IyQ5MiQ0NjE0ODEjNjEjJDEjJDQjJDgz,포유문산부인과의원,31,의원,110000,서울,110018,송파구,가락동,5708,"서울특별시 송파구 양재대로60길 3-13, 가락동 문산부인과 (가락동)",02-443-1600,http://www.moonob.co.kr,1993-05-13,14,1,0,0,13,0,0,0,0,0,0,0,0,0,127.1171358,37.4989265,인큐베이터,2
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjODEjJDEjJDIjJDgz,포항성모병원,11,종합병원,370000,경북,370701,포항남구,대잠동,37661,"경상북도 포항시 남구 대잠동길 17,  (대잠동)",054-272-0151,www.pohangsmh.co.kr/,1977-05-31,102,1,3,4,90,3,0,0,1,0,0,0,0,0,129.3399527,36.0159003,인큐베이터,6
JDQ4MTYyMiM1MSMkMiMkOCMkMDAkMzgxOTYxIzIxIyQxIyQ5IyQxMyQzNjE4MzIjNzEjJDEjJDgjJDgz,프라우삼성산부인과의원,31,의원,330000,충북,330101,청주상당구,용암동,28762,"충청북도 청주시 상당구 용암북로160번길 18, 2~6층 (용암동)",043-255-2000,,2003-04-26,3,0,0,0,3,0,0,0,0,0,0,0,0,0,,,인큐베이터,1
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzUxIyQyIyQxIyQwMCQyNjEyMjIjNDEjJDEjJDgjJDgz,하나소아청소년과병원,21,병원,310000,경기,311500,남양주시,호평동,12149,"경기도 남양주시 늘을1로16번길 25, 성보빌딩 4층, 10층층 (호평동)",031-593-1140,,2011-12-02,3,0,0,0,3,0,0,0,0,0,0,0,0,0,127.2428881,37.6540709,인큐베이터,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzMxIyQxIyQzIyQ4MiQzNjE0ODEjODEjJDEjJDYjJDgz,하늘도시산부인과의원,31,의원,220000,인천,220004,인천중구,중산동,22402,"인천광역시 중구 하늘달빛로 94, 스타타워 5층 509,510,511호 (중산동)",032-746-1236,,2018-08-28,1,0,0,0,1,0,0,0,0,0,0,0,0,0,126.5574799,37.4872993,인큐베이터,1
JDQ4MTYyMiM4MSMkMiMkNCMkMDAkMzgxMTkxIzIxIyQxIyQxIyQ5OSQzNjE0ODEjNTEjJDEjJDIjJDgz,하동군민여성의원,31,의원,380000,경남,380016,하동군,하동읍,52327,"경상남도 하동군 하동읍 중앙로 115, (하동읍)",055-882-7770,http://aramobgy.co.kr,2015-06-24,2,0,0,0,2,0,0,0,0,0,0,0,0,0,127.7403536,35.0736655,인큐베이터,2
JDQ4MTYyMiM1MSMkMiMkOCMkMDAkMzgxOTYxIzIxIyQxIyQ5IyQ2MiQ0NjE0ODEjODEjJDEjJDYjJDgz,하안유산부인과의원,31,의원,330000,충북,330104,청주서원구,성화동,28637,"충청북도 청주시 서원구 신화로 50, 2,3층 (성화동)",043-238-5900,,2014-03-18,5,0,0,0,5,0,0,0,0,0,0,0,0,0,127.4554659,36.6191531,인큐베이터,3
JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjE4MzIjNTEjJDEjJDIjJDgz,학교법인 가톨릭학원 가톨릭대학교 대전성모병원,11,종합병원,250000,대전,250005,대전중구,대흥동,34943,"대전광역시 중구 대흥로 64, (대흥동)",042-220-9114,http://www.cmcdj.or.kr/,1980-05-15,127,0,1,3,120,1,0,0,2,0,0,0,0,0,127.420163,36.323042,인큐베이터,8
JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQzNjE0ODEjNjEjJDEjJDQjJDgz,학교법인 건양교육재단 건양대학교병원,1,상급종합,250000,대전,250003,대전서구,관저동,35365,"대전광역시 서구 관저동로 158, (관저동)",042-600-9999,http://www.kyuh.ac.kr/,1999-11-20,184,0,2,12,166,1,0,0,3,0,0,0,0,0,127.342613,36.306642,인큐베이터,25
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjEwMDIjNzEjJDEjJDgjJDgz,학교법인 고려중앙학원 고려대학교의과대학부속병원(안암병원),1,상급종합,110000,서울,110012,성북구,안암동5가,2841,"서울특별시 성북구 고려대로 73, 고려대병원 (안암동5가)",1577-0083,http://anam.kumc.or.kr/main/index.do,1974-03-25,392,2,2,16,347,0,4,12,9,0,0,0,0,0,127.0263537,37.5870165,인큐베이터,21
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjE4MzIjNDEjJDEjJDgjJDgz,학교법인 울산공업학원 울산대학교병원,1,상급종합,260000,울산,260002,울산동구,,44033,"울산광역시 동구 대학병원로 25, 울산대학교병원 (전하동)",052-250-7000,http://www.uuh.ulsan.kr/main/main.asp,1987-07-01,272,2,5,19,226,4,0,6,8,0,0,0,0,2,129.4289116,35.5200702,인큐베이터,27
JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjE0ODEjNDEjJDEjJDgjJDgz,학교법인 을지학원 대전을지대학교병원,11,종합병원,250000,대전,250003,대전서구,둔산동,35233,"대전광역시 서구 둔산서로 95, (둔산동)",042-611-3000,http://www.emc.ac.kr/default.asp,1981-03-05,152,0,2,8,139,1,0,0,2,0,0,0,0,0,127.3819888,36.3553098,인큐베이터,49
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ2MiQyNjEwMDIjNDEjJDEjJDgjJDgz,학교법인 을지학원 의정부을지대학교병원,11,종합병원,310000,경기,310800,의정부시,금오동,11759,"경기도 의정부시 동일로 712, 을지대학교 의정부캠퍼스 및 부속병원 (금오동)",031-951-1000,,2020-11-23,137,4,0,1,128,0,0,0,4,0,0,0,0,0,127.0506997,37.7518185,인큐베이터,21
JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQyNjEwMDIjNDEjJDEjJDgjJDgz,학교법인)동의병원,11,종합병원,210000,부산,210004,부산진구,양정동,47227,"부산광역시 부산진구 양정로 62, 지상2ㆍ3ㆍ10층 각 일부/ 지하1ㆍ지상1ㆍ지상4~지상8층 전층 (양정동)",051-867-5101,http://www.demc.kr/,1990-04-21,66,6,0,4,56,0,0,0,0,0,0,0,0,0,129.076514,35.1698203,인큐베이터,1
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQyNjE4MzIjODEjJDEjJDIjJDgz,학교법인가톨릭학원가톨릭대학교서울성모병원,1,상급종합,110000,서울,110021,서초구,반포동,6591,"서울특별시 서초구 반포대로 222, (반포동)",02-1588-1511,http://www.cmcseoul.or.kr/,1980-05-02,647,13,1,49,552,0,5,15,12,0,0,0,0,0,127.0051154,37.5009444,인큐베이터,39
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQyNjEyMjIjNjEjJDEjJDQjJDgz,학교법인성균관대학삼성창원병원,1,상급종합,380000,경남,380701,창원마산회원구,합성동,51353,"경상남도 창원시 마산회원구 팔용로 158-158, (합성동, 삼성창원병원)",055-233-8899,http://smc.skku.edu,1981-03-11,212,7,0,6,191,6,0,0,2,0,0,0,0,0,128.5923771,35.2424957,인큐베이터,23
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjE4MzIjNDEjJDEjJDgjJDgz,한국보훈복지의료공단 중앙보훈병원,11,종합병원,110000,서울,110002,강동구,둔촌동,5368,"서울특별시 강동구 진황도로61길 53, (둔촌동)",02-2225-1111,http://seoul.bohun.or.kr,1983-11-16,232,7,0,12,148,0,22,18,24,0,0,0,1,0,127.1478691,37.5303393,인큐베이터,1
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQ0NjEwMDIjNjEjJDEjJDgjJDgz,한국원자력의학원원자력병원,11,종합병원,110000,서울,110022,노원구,공릉동,1812,"서울특별시 노원구 노원로 75, 한국원자력의학원 (공릉동)",02-970-2114,http://www.kcch.re.kr,1985-11-29,140,11,7,10,110,0,0,0,2,0,0,0,0,0,127.0824199,37.6288668,인큐베이터,2
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQxIyQ3IyQwMyQ0NjEwMDIjNzEjJDEjJDgjJDgz,한나병원,21,병원,210000,부산,210014,부산수영구,남천동,48312,"부산광역시 수영구 황령대로481번길 7, (남천동)",051-625-2300,,2004-06-12,6,0,0,0,6,0,0,0,0,0,0,0,0,0,129.1070253,35.1391953,인큐베이터,1
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzIxIyQyIyQ1IyQwMCQzNjE4MzIjNTEjJDEjJDYjJDgz,한나산부인과의원,31,의원,310000,경기,311500,남양주시,호평동,12150,"경기도 남양주시 늘을2로 20, 5층 (호평동, 씨에취리베로)",031-592-5100,http://www.hannaclinic.com/,1993-08-13,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.2441105,37.6544952,인큐베이터,2
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxOTYxIzIxIyQyIyQ1IyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,한나여성의원,31,의원,350000,전북,350402,전주덕진구,덕진동1가,54893,"전북특별자치도 전주시 덕진구 기린대로 489, 2,3,4,5,8층 (덕진동1가)",063-250-3500,,2020-04-14,7,0,0,0,7,0,0,0,0,0,0,0,0,0,127.1243899,35.8427652,인큐베이터,1
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQyNjE0ODEjNTEjJDEjJDYjJDgz,한림대학교 강남성심병원,11,종합병원,110000,서울,110013,영등포구,대림동,7441,"서울특별시 영등포구 신길로 1, (대림동, 강남성심병원)",02-829-5114,http://kangnam.hallym.or.kr,1980-01-11,164,0,1,11,146,0,0,0,6,0,0,0,0,0,126.9086527,37.4937262,인큐베이터,28
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQzNjEwMDIjNzEjJDEjJDgjJDgz,한림대학교 한강성심병원,11,종합병원,110000,서울,110013,영등포구,영등포동7가,7247,"서울특별시 영등포구 버드나루로7길 12, (영등포동7가, 한강성심병원)",02-2639-5114,http://hangang.hallym.or.kr,1982-04-19,23,0,0,0,23,0,0,0,0,0,0,0,0,0,126.9096811,37.5231702,인큐베이터,2
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ3OSQ0NjEwMDIjNzEjJDEjJDgjJDgz,한림대학교동탄성심병원,11,종합병원,310000,경기,312500,화성시,석우동,18450,"경기도 화성시 큰재봉길 7, (석우동)",031-8086-3000,http://dongtan.hallym.or.kr/,2012-09-14,215,0,0,8,202,0,0,0,5,0,0,0,0,0,127.0801288,37.2166284,인큐베이터,14
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjEyMjIjNzEjJDEjJDgjJDgz,한림대학교성심병원,1,상급종합,310000,경기,310702,안양동안구,평촌동,14068,"경기도 안양시 동안구 관평로170번길 22, (평촌동)",031-380-1500,http://hallym.hallym.or.kr/,1998-12-17,257,5,1,7,220,0,3,12,9,0,0,0,0,0,126.9620529,37.3917575,인큐베이터,12
JDQ4MTYyMiM1MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjEyMjIjNjEjJDEjJDAjJDgz,한림대학교춘천성심병원,11,종합병원,320000,강원,320500,춘천시,교동,24253,"강원특별자치도 춘천시 삭주로 77, 77",033-240-5000,http://chuncheon.hallym.or.kr/,1984-12-10,112,1,0,9,101,0,0,0,1,0,0,0,0,0,127.7399592,37.8840791,인큐베이터,5
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQwMyQyNjE4MzIjNDEjJDEjJDQjJDgz,한림병원,11,종합병원,220000,인천,220008,인천계양구,작전동,21079,"인천광역시 계양구 장제로 722, (작전동)",032-540-9114,http://www.hallym.net/,2003-08-01,94,3,0,0,89,1,0,0,1,0,0,0,0,0,126.7343513,37.5320982,인큐베이터,1
JDQ4MTYyMiM4MSMkMSMkOCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQ0NjE0ODEjODEjJDEjJDYjJDgz,한마음병원,11,종합병원,390000,제주,390200,제주시,이도이동,63227,"제주특별자치도 제주시 연신로 52, (이도이동)",064-750-9000,,1999-09-13,36,2,0,0,33,1,0,0,0,0,0,0,0,0,126.5462386,33.4962868,인큐베이터,6
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxOTYxIzUxIyQxIyQ1IyQ4MiQzNjE4MzIjNDEjJDEjJDgjJDgz,한마음산부인과의원,31,의원,340000,충남,340600,서산시,동문동,31992,"충청남도 서산시 율지4로 5, (동문동)",041-667-8900,,1997-05-02,1,0,0,0,1,0,0,0,0,0,0,0,0,0,126.4598764,36.7803704,인큐베이터,1
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxOTYxIzExIyQxIyQzIyQwMyQzNjE4MzIjNTEjJDEjJDIjJDgz,한빛여성병원,21,병원,310000,경기,311101,안산단원구,고잔동,15477,"경기도 안산시 단원구 광덕동로 53, (고잔동)",031-410-3316,,2001-04-06,7,0,0,0,7,0,0,0,0,0,0,0,0,0,126.8322654,37.3091262,인큐베이터,3
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxNzAyIzIxIyQyIyQ1IyQwMCQzNjE0ODEjODEjJDEjJDIjJDgz,한사랑여성의원,31,의원,220000,인천,220001,인천미추홀구,용현동,22186,"인천광역시 미추홀구 토금중로 8, 4층,5층 (용현동)",032-888-9016,,2001-03-02,1,0,0,0,1,0,0,0,0,0,0,0,0,0,126.6344739,37.4540717,인큐베이터,1
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ4OSQyNjEyMjIjODEjJDEjJDYjJDgz,한아름병원,21,병원,380000,경남,381100,양산시,물금읍,50611,"경상남도 양산시 물금읍 범구로 27, 2~6층,10층",055-385-0365,,2024-06-21,14,0,0,0,13,0,0,0,0,0,0,0,0,1,129.0145171,35.327207,인큐베이터,2
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQyNjE4MzIjODEjJDEjJDIjJDgz,한양대학교구리병원,11,종합병원,310000,경기,311000,구리시,교문동,11923,"경기도 구리시 경춘로 153, (교문동)",1644-9118,http://guri.hyumc.com/index.asp?,1995-06-03,161,1,0,6,152,0,0,0,2,0,0,0,0,0,127.1324273,37.6012985,인큐베이터,16
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQ0NjE0ODEjNjEjJDEjJDAjJDgz,한양대학교병원,1,상급종합,110000,서울,110011,성동구,사근동,4763,"서울특별시 성동구 왕십리로 222-1, (사근동)",02-2290-8114,http://seoul.hyumc.com,1972-04-24,251,5,0,11,223,0,1,5,6,0,0,0,0,0,127.0441339,37.5596569,인큐베이터,21
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxOTYxIzUxIyQxIyQ1IyQ2MiQzNjE4MzIjNDEjJDEjJDQjJDgz,해맑은연합소아청소년과의원,31,의원,350000,전북,350100,군산시,미장동,54094,"전북특별자치도 군산시 미장안7길 1, 2,3,4층 (미장동)",063-452-8500,,2017-12-20,2,0,0,0,2,0,0,0,0,0,0,0,0,0,126.7324737,35.9644838,인큐베이터,1
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzUxIyQxIyQxIyQ2MiQzNjEyMjIjNzEjJDEjJDgjJDgz,해성산부인과의원,31,의원,310000,경기,310200,동두천시,생연동,11330,"경기도 동두천시 정장로 34, (생연동)",031-868-0868,www.hsclinic.net/,1996-04-19,5,0,0,0,5,0,0,0,0,0,0,0,0,0,127.0545177,37.9040567,인큐베이터,1
JDQ4MTYyMiM1MSMkMiMkOCMkMDAkMzgxMzUxIzUxIyQxIyQxIyQ4OSQyNjE4MzIjNjEjJDEjJDgjJDgz,해피맘산부인과의원,31,의원,330000,충북,330102,청주흥덕구,가경동,28399,"충청북도 청주시 흥덕구 풍산로 36, 해피맘산부인과 2,3층 (가경동)",043-233-7339,www.cjhappymam.com,1997-03-28,2,0,0,0,2,0,0,0,0,0,0,0,0,0,127.4345135,36.626468,인큐베이터,1
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxMTkxIzExIyQyIyQ3IyQwMCQzNjE4MzIjNjEjJDEjJDAjJDgz,해피맘산부인과의원,31,의원,370000,경북,370200,구미시,형곡동,39295,"경상북도 구미시 신시로 74, (형곡동)",054-458-0119,www.i-happymom.co.kr/,2004-04-09,2,0,0,0,2,0,0,0,0,0,0,0,0,0,128.3396439,36.1144165,인큐베이터,1
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxNzAyIzMxIyQyIyQ3IyQwMCQzNjEyMjIjNTEjJDEjJDYjJDgz,해피본산부인과의원,31,의원,310000,경기,312500,화성시,향남읍,18600,"경기도 화성시 향남읍 행정중앙2로 69-17, 3~5층 (HB메디컬빌딩)",031-8059-8866,,2011-12-29,3,0,0,0,3,0,0,0,0,0,0,0,0,0,126.9228262,37.1303463,인큐베이터,3
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ5OSQyNjE4MzIjNDEjJDEjJDgjJDgz,햇빛병원,21,병원,110000,서울,110024,강북구,미아동,1215,"서울특별시 강북구 도봉로 74, (미아동)",02-983-7771,http://www.hatvit.co.kr,2004-10-19,15,0,0,0,15,0,0,0,0,0,0,0,0,0,127.0302959,37.6157812,인큐베이터,2
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ5MiQ0NjEwMDIjNTEjJDEjJDYjJDgz,행복한 병원,21,병원,230000,대구,230100,대구달성군,유가읍,42994,"대구광역시 달성군 유가읍 테크노순환로12길 4, 1층,4~6층(1층 사우나홀,113~117호,119~120호,405~407호,5층,601~607호",053-210-8000,,2019-10-21,8,3,0,0,5,0,0,0,0,0,0,0,0,0,128.4706272,35.6932874,인큐베이터,1
JDQ4MTYyMiM4MSMkMiMkNCMkMDAkMzgxNzAyIzUxIyQyIyQxIyQwMCQzNjE0ODEjNTEjJDEjJDYjJDgz,행복한산부인과의원,31,의원,380000,경남,380703,창원진해구,용원동,51605,"경상남도 창원시 진해구 용원로 9, 엠파이어상가 304호 (용원동)",055-542-2740,www.happyog.co.kr/,2007-05-02,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.810539,35.1006632,인큐베이터,1
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQyIyQ5IyQwMCQyNjE4MzIjNTEjJDEjJDYjJDgz,허유재병원,21,병원,310000,경기,311903,고양일산동구,장항동,10401,"경기도 고양시 일산동구 중앙로 1317, 지하1층~5층,6층 일부, 8층 (장항동)",031-817-1100,www.heryoojae.com/,2004-03-02,19,0,0,0,19,0,0,0,0,0,0,0,0,0,126.7699649,37.6629311,인큐베이터,3
JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ5MiQyNjE4MzIjNDEjJDEjJDgjJDgz,혜성산부인과병원,21,병원,340000,충남,340201,천안서북구,쌍용동,31155,"충청남도 천안시 서북구 미라2길 18-11, (쌍용동)",041-572-4567,,2015-12-30,5,0,0,0,5,0,0,0,0,0,0,0,0,0,127.1304632,36.8008489,인큐베이터,1
JDQ4MTYyMiM1MSMkMiMkNCMkMDAkMzgxOTYxIzUxIyQxIyQxIyQwMyQyNjEyMjIjNDEjJDEjJDgjJDgz,호산부인과의원,31,의원,320000,강원,320500,춘천시,석사동,24386,"강원특별자치도 춘천시 퇴계로 189, (석사동)",033-264-1700,http://www.hohos.co.kr,2001-12-24,8,0,0,0,8,0,0,0,0,0,0,0,0,0,127.7398383,37.8575025,인큐베이터,1
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ5OSQyNjE4MzIjNjEjJDEjJDAjJDgz,호산여성병원,21,병원,110000,서울,110001,강남구,신사동,6023,"서울특별시 강남구 언주로 871, 호산병원 (신사동)",02-546-3493,http://www.ladyhosan.co.kr,1999-05-26,11,0,0,0,11,0,0,0,0,0,0,0,0,0,127.0333541,37.5285704,인큐베이터,1
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQ0NjEwMDIjODEjJDEjJDIjJDgz,화순전남대학교병원,1,상급종합,360000,전남,360022,화순군,화순읍,58128,"전라남도 화순군 화순읍 서양로 322, (화순읍)",061-379-7114,http://www.cnuhh.com/,2004-04-06,150,0,0,7,141,0,0,0,2,0,0,0,0,0,127.0025,35.0594333,인큐베이터,1
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQ0NjEwMDIjNzEjJDEjJDgjJDgz,효산의료재단 안양샘병원,11,종합병원,310000,경기,310701,안양만안구,안양동,14030,"경기도 안양시 만안구 삼덕로 9, (안양동, 안양샘병원)",031-467-9114,http://anyang.samhospital.com,1977-02-18,92,1,0,3,83,4,0,0,0,1,0,0,0,0,126.924394,37.3935234,인큐베이터,2
